DATE,LOCATION,SX REF,SPECIES,SEX,NUMBER,FILE,COMMON NAME
28/05/2012,Aveton Gifford (marsh),SX690469,Merodon equestris ,male,1,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Myathropa florea,female,1,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Rhingia campestris,female,3,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Xylota segnis,female,1,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Gastrophysa viridula,,Over 10,2012/May 2012.xls,Beetle
28/05/2012,Aveton Gifford (marsh),SX690469,Malachius bipustulatus,,1,2012/May 2012.xls,Beetle
28/05/2012,Aveton Gifford (marsh),SX690469,Oedemera nobilis,female,6,2012/May 2012.xls,Beetle
28/05/2012,Aveton Gifford (marsh),SX690469,Oedemera nobilis,male,Over 10,2012/May 2012.xls,Beetle
28/05/2012,Aveton Gifford (marsh),SX690469,Cantharis nigricans,,1,2012/May 2012.xls,Beetle
28/05/2012,Aveton Gifford (marsh),SX690469,Rhagio scolopaceus,male,1,2012/May 2012.xls,Snipe Fly
28/05/2012,Aveton Gifford (marsh),SX690469,Dolichopus sp poss,,1,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Panemeria tenebrata,,1,2012/May 2012.xls,S. Yellow Underwing Moth
28/05/2012,Aveton Gifford (marsh),SX690469,Anthocharis cardamines,male,3,2012/May 2012.xls,Orange Tip Butterfly
28/05/2012,Aveton Gifford (marsh),SX690469,Pararge aegeria,,4,2012/May 2012.xls,Speckled Wood Butterfly
28/05/2012,Aveton Gifford (marsh),SX690469,Pardosa s.,female,Over 10,2012/May 2012.xls,Spider
28/05/2012,Aveton Gifford (marsh),SX690469,Tetragantha sp,female,Over 10,2012/May 2012.xls,Spider
28/05/2012,Aveton Gifford (marsh),SX690469,Elasmostethus interstinctus,,1,2012/May 2012.xls,Birch Shieldbug
28/05/2012,Aveton Gifford (marsh),SX690469,Tenthredo mesomelas,,Over 10,2012/May 2012.xls,Sawfly
28/05/2012,Aveton Gifford (marsh),SX690469,Cranefly sp.,,1,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Nephrotoma appendiculata,female,1,2012/May 2012.xls,Cranefly
28/05/2012,Aveton Gifford (marsh),SX690469,Nomada goodenia,,1,2012/May 2012.xls,
28/05/2012,Aveton Gifford (marsh),SX690469,Nomada flava/panzeri,female,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Cheilosia albitarsis/ranunculi,female,Over 10,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Cheilosia albitarsis/ranunculi,male,6,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Cheilosia illustrata,male,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Melanstoma scalare,female,Over 10,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Sphaerophoria scripta ,male,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Tropidia scita,female,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Athalia sp.,,1,2012/May 2012.xls,Sawfly
29/05/2012,Frogmore Creek,SX768424,Strongylogaster multifasciata,,1,2012/May 2012.xls,Sawfly
29/05/2012,Frogmore Creek,SX768424,Phyllopertha horticola,,Over 10,2012/May 2012.xls,Garden Chafer
29/05/2012,Frogmore Creek,SX768424,Nomada goodenia ,female,8,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Nomada sp,male,4,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Nomada flavogutta,,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Rilaena triangularis,,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Anthocharis cardamines,male,6,2012/May 2012.xls,Orange Tip Butterfly
29/05/2012,Frogmore Creek,SX768424,Grasshopper nymphs,,Over 10,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Tetragantha sp,female,4,2012/May 2012.xls,Spider
29/05/2012,Frogmore Creek,SX768424,Araniella cucurbitina/opisthographa,female,1,2012/May 2012.xls,Spider
29/05/2012,Frogmore Creek,SX768424,Stonefly sp,,1,2012/May 2012.xls,
29/05/2012,Frogmore Creek,SX768424,Timarcha tenebricosa,,1,2012/May 2012.xls,Bloody-nosed Beetle
29/05/2012,Frogmore Creek,SX768424,Panemeria tenebrata,,1,2012/May 2012.xls,S. Yellow Underwing Moth
31/05/2012,Frogmore Creek,SX768424,Cheilosia albitarsis/ranunculi,female,Over 10,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Cheilosia albitarsis/ranunculi,male,6,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Episyrphus balteatus,female,Over 10,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Episyrphus balteatus,male,8,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Helophilus pendulus,male,4,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Platycheirus manicatus,male,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Platycheirus scutatus,female,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Syritta pipiens,female,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Tropidia scita,female,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Tropidia scita,male,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Volucella bombylans,male,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Nomada sp,male,2,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Dioctria rufipes,,6,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Panemeria tenebrata,,1,2012/May 2012.xls,S. Yellow Underwing Moth
31/05/2012,Frogmore Creek,SX768424,Unidentified Stonefly,,1,2012/May 2012.xls,
31/05/2012,Frogmore Creek,SX768424,Unidentified Tachinid,,1,2012/May 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Cheilosia pagana,female,1,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Cheilosia pagana,male,1,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,female,Over 10,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,male,Over 20,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,female,Over 10,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,male,Over 20,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Platycheirus albimanus,female,Over 10,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Platycheirus albimanus,male,Over 10,2012/April 2012.xls,
02/04/2012,"Tor Woods, Salcombe",SX722376,Bibio sp.,,1,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Eristalis pertinax,female,2,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Eristalis pertinax,male,Over 10,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Eupeodes luniger,female,1,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Melanstoma scalare,female,4,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Melanstoma scalare,male,Over 10,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Platycheirus albimanus,female,3,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Nomada goodeniana,female,3,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Nomada goodeniana,male,1,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Nomada lathburiana,female,1,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Nomada lathburiana,male,1,2012/April 2012.xls,
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Bombylius major,,1,2012/April 2012.xls,Bee Fly
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Meloe proscarabaeus,female,1,2012/April 2012.xls,Oil Beetle
12/04/2012,"Bowcombe Creek, Kingsbridge",SX747440,Paederus littoralis,,1,2012/April 2012.xls,Rove Beetle
16/04/2012,"Tor Woods, Salcombe",SX722376,Cheilosia pagana,female,1,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Dasysyrphus albostriatus,male,1,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Epistrophe eligans,male,1,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,female,6,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,male,Over 20,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,female,Over 10,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,male,Over 20,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Platycheirus albimanus,female,8,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Portevinia maculata,female,2,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Portevinia maculata,male,Over 10,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Rhingia campestris,female,1,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Rhingia campestris,male,1,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Syrphus vitripennis,female,2,2012/April 2012.xls,
16/04/2012,"Tor Woods, Salcombe",SX722376,Myopa testacea,,1,2012/April 2012.xls,Fly
20/04/2012,Aveton Gifford (valley),SX692489,Cheilosia pagana,male,1,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,Epistrophe eligans,male,1,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,Eristalis pertinax,male,4,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,Helophilus pendulus,male,1,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,Leucozona lucorum,male,1,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,Melanstoma scalare,female,Over 20,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,Melanstoma scalare,male,Over 20,2012/April 2012.xls,
20/04/2012,Aveton Gifford (valley),SX692489,beetle,female,4,2012/April 2012.xls,Gastrophysa viridula
20/04/2012,Aveton Gifford (valley),SX692489,Succinea putris,,3,2012/April 2012.xls,Amber Snail
20/04/2012,Aveton Gifford (valley),SX692489,Meloe proscarabeaus,female,3,2012/April 2012.xls,Oil Beetle
20/04/2012,Aveton Gifford (valley),SX692489,spiders,,many,2012/April 2012.xls,Pardosa sp
24/04/2012,Soar Mill Cove,SX696376,Epistrophe eligans,male,1,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Melanstoma mellinum,male,1,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Melanstoma scalare,female,Over 10,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Melanstoma scalare,male,Over 10,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Meloe proscarabaeus,female,1,2012/April 2012.xls,Oil Beetle
24/04/2012,Soar Mill Cove,SX696376,Anthocharis cardamines,male,2,2012/April 2012.xls,Orange Tip
24/04/2012,Soar Mill Cove,SX696376,Lycaena phlaeas,,2,2012/April 2012.xls,Small Copper
24/04/2012,Soar Mill Cove,SX696376,Subcoccinella 24-punctata,,2,2012/April 2012.xls,24 spot Ladybird
24/04/2012,Soar Mill Cove,SX696376,Nomanda lathburiana,female,3,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Nomada lathburiana,male,2,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Nomada goodeniana,female,1,2012/April 2012.xls,
24/04/2012,Soar Mill Cove,SX696376,Euthrix potatoria,,1,2012/April 2012.xls,Drinker Moth caterpillar
24/04/2012,Soar Mill Cove,SX696376,Misumena vatia,male,1,2012/April 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Episyrphus balteatus,male,1,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis horticola,female,1,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis interruptus,female,1,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis pertinax,female,6,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis pertinax,male,2,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis tenax,female,Over 10,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis tenax,male,Over 10,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Helophilus pendulus,female,3,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Helophilus pendulus,male,4,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Melanstoma scalare,female,8,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Melanstoma scalare,male,Over 10,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Platycheirus albimanus,female,8,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Platycheirus albimanus,male,3,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Rhingia campestris,female,4,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Rhingia campestris,male,2,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Sericomyia silentis,female,2,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Sericomyia silentis,male,4,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Symprtrum striolatum,female,2,2012/October 2012.xls,Common Darter
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Symprtrum striolatum,male,4,2012/October 2012.xls,Common Darter
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Graphomyia maculata,female,1,2012/October 2012.xls,
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Picromerus bidens,,2,2012/October 2012.xls,Spiked Shieldbug
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Apoderus coryli,,1,2012/October 2012.xls,Weevil
04/10/2012,"Andrews Wood, Loddiswell",SX709516,Lacerta vivipara,,1,2012/October 2012.xls,Lizard
14/10/2012,"Tor Woods, Salcombe",SX722376,Episyrphus balteatus,male,2,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,female,2,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Eristalis tenax,female,Over 10,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Eristalis tenax,male,Over 10,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Ferdinandea cuprea,male,5,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Helophilus pendulus,female,3,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Helophilus pendulus,male,Over 10,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,female,Over 10,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,male,Over 10,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Rhingia campestris,female,2,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Syrphus ribesii,female,2,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Graphomyia maculata,female,1,2012/October 2012.xls,
14/10/2012,"Tor Woods, Salcombe",SX722376,Adalia 10-punctata,,1,2012/October 2012.xls,10 spot ladybird 
14/10/2012,"Tor Woods, Salcombe",SX722376,Drapetisca socialis,female,1,2012/October 2012.xls,Spider
14/10/2012,"Tor Woods, Salcombe",SX722376,Drapetisca socialis,male,2,2012/October 2012.xls,Spider
14/10/2012,"Tor Woods, Salcombe",SX722376,Phalangium opilio  ,male,1,2012/October 2012.xls,Harvestman
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Episyrphus balteatus,male,1,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis pertinax,male,1,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis tenax,female,Over 10,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Eristalis tenax,male,Over 10,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Helophilus pendulus,male,6,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Melanstoma scalare,female,Over 10,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Melanstoma scalare,male,6,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Platycheirus albimanus,female,Over 10,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Sericomyia silentis,female,1,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Aphodius contaminatus poss,,1,2012/October 2012.xls,Beetle
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Knotgrass Caterpillars,,2,2012/October 2012.xls,
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Pedicia rivosa,male,1,2012/October 2012.xls,Cranefly
19/10/2012,"Andrews Wood, Loddiswell",SX709516,Picromerus bidens,,4,2012/October 2012.xls,Spiked Shieldbug
20/10/2012,"Tor Woods, Salcombe",SX722376,Episyrphus balteatus,male,1,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Eristalis tenax,female,Over 10,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Eristalis tenax,male,6,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Ferdinandea cuprea,male,1,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Helophilus pendulus,female,1,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Helophilus pendulus,male,Over 10,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,female,Over 10,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,male,6,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Platycheirus albimanus,female,2,2012/October 2012.xls,
20/10/2012,"Tor Woods, Salcombe",SX722376,Limonia nubeculosa,,8,2012/October 2012.xls,Cranefly
20/10/2012,"Tor Woods, Salcombe",SX722376,Tipula sp,female,1,2012/October 2012.xls,Cranefly
20/10/2012,"Tor Woods, Salcombe",SX722376,Amaurobius fenestralis,female,1,2012/October 2012.xls,Spider
01/09/2017,"North Sands Valley, Salcombe",SX722388,Episyrphus balteatus,female,4,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Eristalis arbustorum,female,Over 10,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Eristalis arbustorum,male,Over 10,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Eristalis nemorum,female,3,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Eristalis pertinax,male,2,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Eristalis tenax,female,Over 10,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Eristalis tenax,male,Over 10,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Helophilus pendulus,male,2,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Rhingia campestris,female,4,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Xylota segnis,female,1,2017/September 2017.xls,Hoverfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Athalia rosae,,8,2017/September 2017.xls,Sawfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Tipula paludosa,,1,2017/September 2017.xls,Cranefly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Tipula (Yamatotipula) lateralis,,1,2017/September 2017.xls,Cranefly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Machimus cingulatus,female,1,2017/September 2017.xls,Brown Heath Robberfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,Machimus cingulatus,male,1,2017/September 2017.xls,Brown Heath Robberfly
01/09/2017,"North Sands Valley, Salcombe",SX722388,unidentified,,5,2017/September 2017.xls,Ichneumon Wasp
